SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Tract_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_VillageTract_Status,MIMU_VillageTract_Mapping_Status,Change_Type,Previous_Village_Tract_Name_Eng,Remark
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026020,Kan Nyi Naung,ကန်ညီနောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026053,Kan Thar,ကံသာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026019,Kayin Kan,ကရင်ကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026029,Kayin Su,ကရင်စု,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026023,Kha Mat,ခမတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026048,Kin Mun Chon,ကင်းမွန်းခြုံ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026031,Kwin Hlyar Shey,ကွင်းလျားရှည်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026038,Kyar Kan,ကြာကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026036,Kyi Ni Chaung,ကျီနီချောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026050,Kyon Kan,ကျုံကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026016,Kyon Tu,ကျုံတူး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026007,Kyu Taw,ကြူတော,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026021,Kywe Ta Lin,ကျွဲတလင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026014,Ma Gyi Kan,မကျီးကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026006,Maung Ma,မောင်းမ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026003,Met Ka Than,မက္ကသန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026046,Nyaung Lan,ညောင်လန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026025,Nyaung Pin Kwin,ညောင်ပင်ကွင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026051,Nyaung Pin Thar,ညောင်ပင်သာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026045,Ohn Pin,အုန်းပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026005,Oke Hpo,အုပ်ဖို,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026039,Pa Lu,ပလူ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026034,Pa Lu Kan,ပလူကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026027,Pan Taw Chaung,ပန်းတောချောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026001,Pauk Pin,ပေါက်ပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026012,Pein Kan,ပိန်းကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026037,Pyin Ma Kone,ပျဉ်းမကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026052,Sa Khan Gyi,စခန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026042,Sin Kyun,ဆင်ကျွန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026047,Sin Min Aing,ဆင်မင်းအိုင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026011,Swei Ka Tawt,စွယ်ကတော့,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026035,Ta Kaw Kan,တကောကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026017,Ta Man Gyi,တမံကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026033,Tha Pyu Kan,သပြုကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026022,Thet Kei Kone,သက္ကယ်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026044,Yae Kyaw,ရေကျော်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026015,Yoe Gyi,ရိုးကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan,MMR013026049,Zee Hpyu Pin,ဇီးဖြူပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029027,Da Yei Lu,ဒရယ်လူး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029026,Day Da Naw,ဒေးဒနော,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029031,Hmaw Bi,မှော်ဘီ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029010,Hnget Gyi Daung,ငှက်ကြီးဒေါင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029025,Hti Hpar,ထီဖာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029043,In Ga Lone,အင်္ဂလုံး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029001,Ka Mar Par,ကမာပါ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029005,Ka Nyin Kone,ကညင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029003,Kan Hylar Shey,ကန်လျှားရှည်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029008,Kant Ma lar,ကန့်မလာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029002,Kawt Dun,ကော့ဒွန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029004,Kayin Chaung,ကရင်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029009,Kha Lauk Ta Yar,ခလောက်တရာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029006,Kya Khat Kone Gyi,ကြခတ်ကုန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029007,Kya Khat Kone Lay,ကြခတ်ကုန်းလေး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029036,Let Khoke Kone,လက်ခုပ်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029034,Ma Yan,မရမ်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029033,Man Ka Leik,မန်းကလိပ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029032,Mei Ya Kone,မယ်ရကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029014,Nyaung Ngu,ညောင်ငူ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029029,Pa Kauk,ပကောက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029030,Pay Kone,ပေကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029028,Pi La Khat,ပီလခတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029013,Seik Gyi,ဆိပ်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029012,Su Ka Lat,ဆူးကလပ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029011,Taik Gyi,တိုက်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029017,Taung Kone 1,တောင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029042,Taung Kone 2,တောင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029023,Taw Kha Lu,တော်ခလူး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029016,Taw Kha Yan Ah Nauk,တော်ခရမ်းအနောက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029015,Taw Kha Yan Ah Shey,တော်ခရမ်းအရှေ့,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029024,Taw Kha Yan Lay,တော်ခရမ်းလေး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029019,Taw Ku Ah Nauk,တော်ကူးအနောက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029018,Taw Ku Ah Shey,တော်ကူးအရှေ့,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029020,Taw Kyaung,တော​ကျောင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029022,Taw Lan,တော်လန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029021,Taw Pyar,တော်ပြာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029040,Tha Pyu San,သပြုစမ်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029041,Thea Kone Tan,သဲကုန်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029039,Thone Gwa,သုံးခွ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029038,War Kauk Taw,ဝါးကောက်တော,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029037,Wet Kaik,ဝက်ကိုက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon,MMR013029035,Yae Tein,ရေတိမ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024010,Ah Se,အစဲ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024046,Aung Chan Thar,အောင်ချမ်းသာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024020,Baw Ga Lut,ဘော်ဂလွတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024015,Boe Ba,ဘိုးဘ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024048,Boe Kone,ဘိုကုန်း,Field Sources,,,,,N/A,Inactive,Inactive,Delete,,Deleted_Does not exist on the ground
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024021,Chaung Wa,ချောင်းဝ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024038,Ka Dat Pa Na,ကဒပ္ပန,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024033,Ka Mar Ka Loke,ကမာကလုပ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024001,Kan Pyaung,ကန်ပြောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024008,Kayin Chaung,ကရင်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024034,Kha Naung,ခနောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024047,Ku Lar Tan,ကုလားတန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024022,Kwa Hnee,ကွနှီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024006,Kyan Pin,ကြံပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024026,Kyar Kan,ကြာကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024003,Kyon Kan,ကျုံကန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024042,Ma Yan Bay,မရမ်းဘေး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024032,Mee Pya,မီးပြ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024011,Min Ga Lun,မင်္ဂလွန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024014,Mya Kaing,မြကိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024012,Na Ywe Chaung,နရွဲချောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024024,Nyaung Waing,ညောင်ဝိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024036,Pan Chaung,ပန်းချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024030,Pan Taw,ပန်းတော,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024027,Par Da Gyi,ပါဒကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024002,Pi La Khat,ပီလခတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024041,Poke Ta Loke,ပုတ္တလုပ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024043,Shan Chaung,ရှမ်းချောင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024029,Shwe Pyauk,ရွှေပျောက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024035,Sin Ma Kaw,စင်မကော်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024013,Sit Ta Pin,စစ်တပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024040,Sit Tan,စစ်တန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024045,Ta Man Gyi Kone,တမံကြီးကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024037,Tar Pat,တာပတ်,GAD,,26-Oct-17,,No. 1388/2017,Active,N/A,Active,Split,,Another VT name is Zee Hpyu Pin (MMR013024049)
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024019,Tha Nat Pin Chin,သနပ္ပင်ချင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024007,Thaung Gyi,သောင်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024044,Tu Myaung,တူးမြောင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024028,U Yin,ဥယျာဉ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024004,Wea Gyi,ဝဲကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024039,Win Gyi,ဝင်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024025,Yae Kyaw,ရေကျော်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024005,Ywar Thit Gyi,ရွာသစ်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024031,Ywar Thit Ka Lay,ရွာသစ်ကလေး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024049,Zee Hpyu Pin,ဇီးဖြူပင်,GAD,26-Oct-17,,No. 1388/2017,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024023,Zwe Bar Kone Tan,ဇွဲဘာကုန်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan,MMR013024009,Zwe Ka Nar,ဇွဲကနာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon,MMR013002002,Kone Ta La Paung,ကုန်းတလပေါင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon,MMR013002001,Nwe Khway,နွယ်ခွေ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon,MMR013002004,Pyin Ma Pin,ပျဉ်းမပင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon,MMR013002003,Shwe Nant Thar,ရွှေနံ့သာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon,MMR013002005,Thin Gan Kyun Gyi,သင်္ဃန်းကျွန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013007,Shwepyithar,MMR013007004,Hlaw Kar,လှော်ကား,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013007,Shwepyithar,MMR013007003,Kyaung Kone,ကျောင်းကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013007,Shwepyithar,MMR013007001,Oke Hpo,အုပ်ဖို,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013007,Shwepyithar,MMR013007002,Zee Kone,ဇီးကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005067,Ah Hta Yaung,အထရောင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005050,Ah La Boke,အလဘုတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005032,Aing Gyi,အိုင်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005064,Auk Yae Kan Kone,အောက်ရေကန်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005059,Baw La Kut,ဘောလကွတ်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005057,Bein Daw,ဘိန္ဒော,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005034,Bwet Kone,ဘွက်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005045,Chaung Sauk,ချောင်းစောက်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005060,Chaung Thone Gwa,ချောင်းသုံးခွ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005013,Chin Kone,ချင်းကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005022,Daik Inn,ဒိုက်အင်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005019,Gawt,ဂေါ့,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005043,Gon Hnyin Tan,ဂုံညင်းတန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005005,Gyoe Hpyu,ဂျိုးဖြူ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005056,Hlaing,လှိုင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005016,Hpa Lon Bu Tar,ဖလုံဘူတာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005010,Hpa Lon Kan Kone,ဖလုံကံကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005025,Hpa Lon Ywar Ma,ဖလုံရွာမ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005049,Hpet Wun Kone,ဖက်ဝန်းကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005066,Hpoe Khaung,ဖိုးခေါင်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005063,Inn Ta Yar,အင်းတရာ,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005061,Ka Lawt Thawt,ကလော့သော့,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005065,Ka Taing Sein,ကတိုင်စိန်,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi,MMR013005058,Kan Ka Lay (A),ကံကလေး (အေ),GAD,,,,,Active,N/A,Active,,,
