SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town,Ward_Pcode,Ward_Name_Eng,Ward_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_Ward_Status,MIMU_War_Mapping_Status,Change_Type,Remark
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702503,Min Chan Thar Ward,မင်းချမ်းသာရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702506,Min Thi Ri Ward,မင်းသီရိရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702505,Min Thit Sar Ward,မင်းသစ္စာရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702504,Min Thu Kha Ward,မင်းသုခရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702501,Min Yar Zar Ward,မင်းရာဇာရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,MMR005021702502,Min Zay Yar Ward,မင်းဇေယျာရပ်ကွက်,GAD,10-May-18,,No. 571/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701504,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701507,Aung Myay Man Ward,အောင်မြေမာန်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701520,Aung Myit Tar Ward,အောင်မေတ္တာရပ်ကွက်,GAD,5-Dec-18,,No. 1604/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701503,Aung Thit Sar Ward,အောင်သစ္စာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701508,Aung Zay Ya Ward,အောင်ဇေယျရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701509,Chan Myayt Aung Si Ward,ချမ်းမြေ့အောင်စည်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701515,Gyo Thone Pin Ward,ကြို့သုံးပင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701516,Hlaing Thar Yar Ward,လှိုင်သာယာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701518,In Daing Kone Ward,အင်ဒိုင်းကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701506,Min Ga Lar U Yin Ward,မင်္ဂလာဥယျာဉ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701517,Myo Hla Ward,မြို့လှရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701519,Myo Thar Ward,မြို့သာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701501,Nyaung Pin Thar Ward,ညောင်ပင်သာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701502,Pin Lon Ward,ပင်လုံရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701512,San Myo Ward,စမ်းမြို့ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701505,Tar Han Ward,တာဟန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701510,Tat U Thi Dar Ward,တပ်ဦးသီတာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701513,Taung Pee Lar Ward,တောင်ဖီလာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701514,Taung Zalat Ward,တောင်ဇလပ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,MMR005027701511,Tha Zin Ward,သဇင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005028,Kalewa,MMR005028701,Kalewa Town,MMR005028701501,No (1) Ywar Thit Ward,ရပ်ကွက်အမှတ် (၁) ရွာသစ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005028,Kalewa,MMR005028701,Kalewa Town,MMR005028701502,No (2) Aung Chan Thar Ward,ရပ်ကွက်အမှတ် (၂) အောင်ချမ်းသာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005028,Kalewa,MMR005028701,Kalewa Town,MMR005028701503,No (3) Aung Min Ga Lar Ward,ရပ်ကွက်အမှတ် (၃) အောင်မင်္ဂလာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,MMR005007701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,MMR005007701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,MMR005007701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,MMR005007701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,MMR005007701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702504,Aung Theik Di Ward,အောင်သိဒ္ဓိရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702501,Chan Aye Thar Yar Ward,ချမ်းအေးသာယာရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702505,Let Se Ward,လက်ဆည်ရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702506,Nagar Paw Ward,နဂါးပေါ်ရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702502,Yan Gyi Aung Ward,ရန်ကြီးအောင်ရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,MMR005007702503,Yan Naing Aye Ward,ရန်နိုင်အေးရပ်ကွက်,GAD,3-Jan-17,,No. 10/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005017,Kani,MMR005017701,Kani Town,MMR005017701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005017,Kani,MMR005017701,Kani Town,MMR005017701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005017,Kani,MMR005017701,Kani Town,MMR005017701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701502,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701507,Hlyat Sit Kone Ward,လျှပ်စစ်ကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701501,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701509,Pa Da Myar Ward,ပတ္တမြားရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701508,Pein Hne Kone Ward,ပိန္နဲကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701506,Set Pan Ward,စက်ပန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701503,Taung Paing Ward,တောင်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701510,Tha Hpan Saing Ward,သဖန်းဆိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701504,Thu Htay Kone Ward,သူဌေးကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,MMR005020701505,Zay Yar Chaung Ward,ဇေယျာချောင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701502,Kyaw Zay Yar (1) Ward,ကျော်ဇေယျာ (၁) ရပ်ကွက်,GAD,,10-Nov-17,,No. 1467/2017,Active,N/A,Active,Name Change,Name Changed from Yae Kyaw Ward
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701507,Kyaw Zay Yar (2) Ward,ကျော်ဇေယျာ (၂) ရပ်ကွက်,GAD,10-Nov-17,,No. 1467/2017,,Active,N/A,Active,,Yae Kyaw Ward split two wards namely Kyaw Zay Yar (1) and (2)
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701508,Min Te Gyi Ward,မင်းတဲကြီးရပ်ကွက်,GAD,10-Nov-17,,No. 1467/2017,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701501,Myauk Inn Ward,မြောက်အင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701504,Myo Ma Myo Kone Ward,မြို့မမြို့ကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701505,Pyin Oo Lwin Ward,ပြင်ဦးလွင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701506,Set Yon Lel Pyin Ward,စက်ရုံလယ်ပြင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,MMR005024701503,Zay Yon Bo Te Ward,ဈေးရုံဗိုလ်တဲရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,MMR005005701502,Aung Chan Thar Ward,အောင်ချမ်းသာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,MMR005005701504,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,GAD,,22-Sep-15,,No. 1259/2015,Active,N/A,Active,Name Change,Name changed from Min Ga Lar Yan Aung Ward
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,MMR005005701503,Aung Thi Ri Ward,အောင်သီရိရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,MMR005005701501,Mya Kan Thar Ward,မြကန်သာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,MMR005005701505,Mya Nandar Ward,မြနန္ဒာရပ်ကွက်,GAD,22-Feb-18,,No. 260/2018,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008701,Kyunhla Town,MMR005008701503,In Gyin Myaing Ward,အင်ကြင်းမြိုင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008701,Kyunhla Town,MMR005008701501,Pi Tauk Myaing Ward,ပိတောက်မြိုင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008701,Kyunhla Town,MMR005008701504,Pyin Ma Myaing Ward,ပျဉ်းမမြိုင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008701,Kyunhla Town,MMR005008701502,Thit Yar Myaing Ward,သစ်ရာမြိုင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036702,Htan Par Kway Town,MMR005036702501,Thangpakwe Ward,ထန်ပါခွေရပ်ကွက်,GAD,20-Jan-11,,200/24-75/U-1,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036701,Lahe Town,MMR005036701502,Ah Hmu Htan Ward,အမှုထမ်းများရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036701,Lahe Town,MMR005036701501,Lahe Ywar Ma Ward,လဟယ်ရွာမရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036701,Lahe Town,MMR005036701503,No (1) Toe Cheit Ward,အမှတ် (၁) တိုးချဲ့ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036701,Lahe Town,MMR005036701504,No (2) Toe Cheit Ward,အမှတ် (၂) တိုးချဲ့ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035701,Layshi Town,MMR005035701502,Ah Hmu Htan Ward,အမှုထမ်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035701,Layshi Town,MMR005035701501,Myo Ma Ward,မြို့မရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035702,Mo Paing Lut  Town,MMR005035702501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,20-Jan-11,22-Feb-18,200/24-77/U-1,No. 260/2018,Inactive,N/A,Inactive,Change of Township,Moved to Homalin Township
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035702,Mo Paing Lut  Town,MMR005035702502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,20-Jan-11,22-Feb-18,200/24-77/U-1,No. 260/2018,Inactive,N/A,Inactive,Change of Township,Moved to Homalin Township
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035703,Sum Ma Rar Town,MMR005035703501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,6-Jun-12,,No. 960/2012,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035703,Sum Ma Rar Town,MMR005035703502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,6-Jun-12,,No. 960/2012,,Active,N/A,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035703,Sum Ma Rar Town,MMR005035703503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,6-Jun-12,,No. 960/2012,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031701,Mawlaik Town,MMR005031701501,Myo Ma Ward No (1),မြို့မရပ်ကွက် အမှတ်(၁),GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031701,Mawlaik Town,MMR005031701502,Myo Ma Ward No (2),မြို့မရပ်ကွက် အမှတ်(၂),GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005029,Mingin,MMR005029701,Mingin Town,MMR005029701501,Myo Ma Ward,မြို့မရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005029,Mingin,MMR005029701,Mingin Town,MMR005029701503,Tha Yet Taw Ward,သရက်တောရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005029,Mingin,MMR005029701,Mingin Town,MMR005029701502,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701511,Ah Lel Ward,အလယ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701520,Ah Lone Ward,အလုံရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701502,Aung Chan Thar Ward,အောင်ချမ်းသာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701513,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701508,Aye Thar Yar Ward,အေးသာယာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701530,Ban Du La Ward,ဗန္ဓုလရပ်ကွက်,GAD,22-Sep-15,,No. 1259/2015,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701507,Chan Mya Thar Zi Ward,ချမ်းမြသာစည်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701527,Chan Mya Wa Di Ward,ချမ်းမြဝတီရပ်ကွက်,GAD,28-Mar-14,,No. 367/2014,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701503,Daw Na Chan Ward,ဒေါနခြံရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701516,Hpa Yar Gyi Ward,ဘုရားကြီးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701505,Hpone Soe Ward,ဖုန်းစိုးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701526,Kan Thar Oo Ward,ကန်သာဦးရပ်ကွက်,GAD,,22-Sep-15,,No. 1259/2015,Active,N/A,Active,Name Change,Name changed from Inn Ywar Thit Ward
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701501,Kwayt Gyi Ward,ကွေ့ကြီးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701504,Lel Di Ward,လယ်တီရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701514,Monywa (South) Ward,မုံရွာတောင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701515,Mya Wa Di Ward,မြဝတီရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701522,Myo Thit Ward,မြို့သစ်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701523,Nan Da Wun Ward,နန္ဒဝန်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701524,Nat Lu Hteik Pan Ward,နတ်လူထိပ်ပန်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701521,Oe Bo (South) Ward,အိုးဘိုတောင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701529,Pyi Taw Thar Ward,ပြည်တော်သာရပ်ကွက်,GAD,22-Sep-15,,No. 1259/2015,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701525,Set Hmu Zon Ward,စက်မှုဇုန်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701531,Shwe Pyi Aye Ward,ရွှေပြည်အေးရပ်ကွက်,GAD,22-Sep-15,,No. 1259/2015,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701528,Shwe Za Loke Ward,ရွှေဇလုပ်ရပ်ကွက်,GAD,22-Sep-15,,No. 1259/2015,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701519,Sit Pin Ward,စစ်ပင်ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,MMR005012701518,Sue Lay Gone Ward,ဆူးလေကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
