level,pcode,name,center_lat,center_lon
adm4,MMR011002035,Hpa Non,16.267963,97.87154353
adm4,MMR011002036,Hpar Thein,16.2433582,97.94801921
adm4,MMR011002037,Ta Ra Nar,16.49523033,97.7595054
adm4,MMR011002038,Than Ka Laung,16.485382,97.79834765
adm4,MMR011002039,U Lay,16.2790965,97.83278998
adm4,MMR011002040,Yae Twin Kone,16.40613505,97.69382519
adm4,MMR011002041,Hlwa Sin Kone,16.44302149,97.81075448
adm4,MMR011002042,Chaung Hnit Khwa,16.16593335,97.99161919
adm4,MMR011002043,Ka Ton Si,16.33377625,97.85078009
adm4,MMR011002044,Yae Pu,16.19891136,97.96094288
adm4,MMR011002701,Urban,16.36675447,97.72140931
adm4,MMR011003001,Ywar Lut,16.4361805,97.53724171
adm4,MMR011003002,Da Yei,16.4979155,97.50884239
adm4,MMR011003003,Ka Lwi,16.48832054,97.5317072
adm4,MMR011003004,Ka Mar Mo,16.46330053,97.52159962
adm4,MMR011003005,Nyaung Lan,16.45749256,97.54170077
adm4,MMR011003006,Taw Ka Nar,16.47896603,97.4777779
adm4,MMR011003007,Hnee Hmoke,16.415774,97.53451446
adm4,MMR011003008,Se Pa Lar,16.28700178,97.49189445
adm4,MMR011003009,Zee Kone,16.31393489,97.47766453
adm4,MMR011003010,Mu Yit Gyi,16.3516075,97.51176299
adm4,MMR011003011,Taw Pun,16.37034103,97.48346896
adm4,MMR011003012,Kayin Win Sein,16.37066251,97.51471346
adm4,MMR011003013,Mu Kwe,16.38148852,97.51280585
adm4,MMR011003014,Ka Lawt,16.40473652,97.50793824
adm4,MMR011003015,Kun Yaik,16.43182201,97.48053535
adm4,MMR011003016,Ka Ma Nin,16.40721301,97.54289924
adm4,MMR011003017,Saw Ke,16.37970254,97.54477371
adm4,MMR011003018,Ka Yaik Du,16.293221,97.51309721
adm4,MMR011003019,Mu Yit Ka Lay,16.29059801,97.54955707
adm4,MMR011003020,Hpan Hpa,16.31961552,97.51459032
adm4,MMR011003021,Ta Ku Pa Ti,16.33328292,97.52414715
adm4,MMR011003022,Ku Lar Toet,16.34346601,97.52928831
adm4,MMR011003023,Kha Yaik Thit,16.35607141,97.57043401
adm4,MMR011003024,Kun Thea,16.34662752,97.55295834
adm4,MMR011003025,Ma Yan,16.33433147,97.55612176
adm4,MMR011003026,Ku Lar Bi,16.32009801,97.55042821
adm4,MMR011003027,Wei Lan,16.30792536,97.53881684
adm4,MMR011003028,Hin Thar Kyun,16.26033731,97.59269956
adm4,MMR011003029,Kawt Ka Daik,16.28891951,97.53470291
adm4,MMR011003030,Ah Bit,16.27335201,97.5445962
adm4,MMR011003031,Kun Hlar,16.22835829,97.54685455
adm4,MMR011003032,Ka Mar Kay,16.24104021,97.52853245
adm4,MMR011003033,Kha Yaik Hnee Hu,16.23356637,97.50714034
adm4,MMR011003034,Thet Kaw,16.39425551,97.56755312
adm4,MMR011003035,Taung Sun,16.48411153,97.55143941
adm4,MMR011003036,Daung Yat (West),16.47305453,97.56843469
adm4,MMR011003037,Daung Yet (East),16.47729134,97.594501
adm4,MMR011003038,Kawt Mu Pun,16.45708691,97.59459876
adm4,MMR011003039,Ka Hnyaw,16.44430301,97.57288631
adm4,MMR011003040,Boe Net,16.4191105,97.57432885
adm4,MMR011003041,Mu Du,16.4633405,97.56156182
adm4,MMR011003042,Nat Hmaw,16.37332573,97.57460252
adm4,MMR011003043,Daung U,16.47214751,97.5273673
adm4,MMR011003701,Urban,16.35703271,97.54490767
adm4,MMR011003800,,16.51218418,97.46975901
adm4,MMR011004001,Mya Mar Lar,16.05187352,97.58478141
adm4,MMR011004002,Hnit Kaing,16.0565345,97.61443853
adm4,MMR011004003,Sin Taung,16.031639,97.61634464
adm4,MMR011004004,Kayin Thaung,15.98998816,97.61946806
adm4,MMR011004005,Pa Dar Ngan,16.0469995,97.6379975
adm4,MMR011004006,Kun That,16.041247,97.6586571
adm4,MMR011004007,Kyon Ka Dat,16.009296,97.6623496
adm4,MMR011004008,Set Se,15.950962,97.65798647
adm4,MMR011004009,Taung Hpa Lu,16.008827,97.68792322
adm4,MMR011004010,War Kha Yu,15.991439,97.71132347
adm4,MMR011004012,Kyon Ka Yoke,15.939446,97.68775983
adm4,MMR011004013,Pa Nga,15.8959755,97.71690072
adm4,MMR011004014,Wea Yet Ywar Thit,15.920646,97.74614317
adm4,MMR011004015,Wea Ka Li,15.931707,97.80470583
adm4,MMR011004016,Wea Ka War,15.939269,97.71824056
adm4,MMR011004017,Wea Win Ka Yar,15.875132,97.79498638
adm4,MMR011004018,Ka Yoke Pi,15.87225901,97.72987023
adm4,MMR011004019,Sa Khan Gyi,15.820869,97.81916116
adm4,MMR011004020,Wea Ka Laung,15.83266881,97.7430953
adm4,MMR011004021,An Khe,15.7844495,97.73347938
adm4,MMR011004022,Kawt Lay,15.77029594,97.75856318
adm4,MMR011004023,Htin Shu,15.73859519,97.75099349
adm4,MMR011004024,Wea Kha Mi,15.72388599,97.83760438
adm4,MMR011004025,Kyaung Ywar,15.6932955,97.75844701
adm4,MMR011004026,Ah Nin,15.6630852,97.78072572
adm4,MMR011004701,Urban,15.97402431,97.7231782
adm4,MMR011004702,Urban,16.07378053,97.56865702
adm4,MMR011005001,Tar Pa Thun,16.36070919,97.63075991
adm4,MMR011005002,Kwayt Wan,16.3370195,97.65666311
adm4,MMR011005003,Naing Pyaing,16.3153465,97.65359299
adm4,MMR011005004,Kyauk Ta Lone,16.33189847,97.71224296
adm4,MMR011005005,Hmein Ga Nein,16.3276132,97.68794481
adm4,MMR011005006,Kawt Kha Pon,16.31171979,97.68591645
adm4,MMR011005007,Kun Tar,16.3054725,97.71094831
adm4,MMR011005008,Be Yan,16.29017491,97.70534287
adm4,MMR011005009,Kin Chaung,16.28659922,97.64728416
adm4,MMR011005010,Kyon Hpaik,16.26285307,97.75707618
adm4,MMR011005011,Wet Te,16.2564387,97.68903576
adm4,MMR011005012,Nyaung Kone,16.2359994,97.72663415
adm4,MMR011005013,Kawt Pa Yan,16.251273,97.65562815
adm4,MMR011005014,Ka Tone Paw,16.206914,97.63933838
adm4,MMR011005015,Ba Lauk Nyaung Waing,16.16166,97.64015142
adm4,MMR011005016,Wea Ka Li,16.1296815,97.63698566
adm4,MMR011005017,Kyaik Ywea,16.221023,97.70866343
adm4,MMR011005018,Ta Khun Taing,16.1926825,97.69177626
adm4,MMR011005019,Taw Ku,16.2032465,97.67646011
adm4,MMR011005020,Naing Hlon Let Tet,16.17000575,97.77523054
adm4,MMR011005021,Ah Khun,16.16765932,97.7082857
adm4,MMR011005027,Hpe Do,16.13650725,97.70480478
adm4,MMR011005028,Ka Lawt Thawt,16.12892148,97.76884803
adm4,MMR011005029,Kawt Pi Htaw,16.09162957,97.80904017
adm4,MMR011005030,Do Mar,16.056817,97.82191007
adm4,MMR011005031,Taung Pa,16.09832525,97.66764828
adm4,MMR011005032,Hton Man,16.0763075,97.66797967
adm4,MMR011005033,Kun Ka Bwee,16.05825191,97.70157626
adm4,MMR011005034,Hnee Pa Daw,16.0337125,97.80694666
adm4,MMR011005035,Set Thwei,16.0727535,97.75091187
adm4,MMR011005036,Ka Mar Oke,16.08872433,97.61733901
adm4,MMR011005037,Yaung Daung,16.0103205,97.79878808
adm4,MMR011005038,Kun Hlar,16.00484463,97.74594074
adm4,MMR011005701,Urban,16.25482881,97.72757299
adm4,MMR011005702,Urban,16.14753745,97.73554577
adm4,MMR011006001,Ah Sin,15.21802087,97.79000084
adm4,MMR011006002,Zee Hpyu Thaung,15.18832464,97.80357841
adm4,MMR011006003,Ah Baw,15.26645799,97.83014587
adm4,MMR011006004,Tu Myaung,15.29186281,97.87959481
adm4,MMR011006005,Kyaung Ywar,15.313702,97.9748493
adm4,MMR011006006,An Din,15.33893686,97.76050406
adm4,MMR011006007,Ka Lawt,15.20303821,97.90382084
adm4,MMR011006008,Kyauk Mi Kyaung,15.2742035,97.94616699
adm4,MMR011006009,Chaung Taung,15.23803384,97.88335756
adm4,MMR011006010,Du Yar,15.26839149,97.77167188
adm4,MMR011006011,Thin Gan Kyun,15.3547616,97.82354023
adm4,MMR011006012,Ahr Yu Taung,15.3888505,97.95790655
adm4,MMR011006013,Han Gan,15.1302775,97.88777795
adm4,MMR011006014,Mawt Ka Nin,15.50633685,97.88127463
adm4,MMR011006015,Don Hpi,15.517217,97.94096449
adm4,MMR011006016,Kawt Dut,15.50349004,97.78847526
adm4,MMR011006017,Ku Lar Koke,15.54328682,97.65488911
adm4,MMR011006018,Bay La Maing,15.62509218,97.8156409
adm4,MMR011006019,Thaung Pyin,15.44439518,97.79610915
adm4,MMR011006020,Hnit Kayin,15.57925608,97.77225361
adm4,MMR011006021,Be La Mu,15.57053821,97.93252972
adm4,MMR011006022,Ka Nin Ka Mawt,15.60062623,97.88406731
adm4,MMR011006023,Hnin Son,15.4700775,97.9972605
adm4,MMR011006024,Taung Bon,15.414381,97.84193208
adm4,MMR011006025,Koe Maing,15.1557485,97.90197665
adm4,MMR011006026,Kawt Hlaing,15.15347493,97.82535903
adm4,MMR011006027,Ka Byar,15.0607697,97.83411529
adm4,MMR011006028,Ma Gyi,14.92622305,97.81531241
adm4,MMR011006029,Yin Yei,15.09430481,97.83071493
adm4,MMR011006030,Kyon Nye,15.01132926,97.8258596
adm4,MMR011006701,Urban,15.25017743,97.85282164
adm4,MMR011006702,Urban,15.50154969,97.8340596
adm4,MMR011006901,,15.19124912,98.08568766
adm4,MMR011007002,Win Pa,17.0879405,97.34015655
adm4,MMR011007003,Kawt Hlaing,17.0405475,97.42592832
adm4,MMR011007004,Chaung Zauk,17.116287,97.29608593
adm4,MMR011007005,Wi Yaw,17.1081485,97.37188892
adm4,MMR011007006,Pein Hne Taw,17.14910123,97.47561007
adm4,MMR011007007,Da Nu,17.0052756,97.38733187
adm4,MMR011007008,Win Hpone,17.05466338,97.46750794
adm4,MMR011007009,Mat Cha,17.1103975,97.45708464
adm4,MMR011007010,Naung Ka Toke,17.16896436,97.4275934
adm4,MMR011007013,Ta Dar U,17.08098451,97.30694686
adm4,MMR011007014,Moe Kaung,17.10442155,97.29393399
adm4,MMR011007015,Don Wun,17.14115833,97.2913241
adm4,MMR011007016,Ka Taik Ka Lay,17.04495502,97.23135917
adm4,MMR011007017,Ka Taik Gyi,17.02222908,97.24954985
adm4,MMR011007018,Da Nu Ka Taik,17.07190651,97.26225234
adm4,MMR011007019,Seik Kyun,16.98151835,97.21872469
adm4,MMR011007020,Taw Gyi,17.09151338,97.2063141
adm4,MMR011007021,Thaung Gyi,17.05964054,97.17056602
adm4,MMR011007022,Za Yit Chaung,17.00920809,97.35271262
adm4,MMR011007023,Myay Ni Kone,16.953949,97.3433814
adm4,MMR011007024,Sin Hpyu Kyun,16.92113952,97.31064471
adm4,MMR011007025,Naung Bo,17.02060252,97.32496068
adm4,MMR011007026,Paw Taw Mu,16.92947222,97.3414605
adm4,MMR011007027,Bu Din Chaung,16.94635653,97.27199312
adm4,MMR011007028,Ma Yan Kone,16.93315674,97.19924254
adm4,MMR011007029,Zaik Ka Ye,16.87361153,97.2809698
adm4,MMR011007030,Htein Pin,16.89023054,97.23669135
adm4,MMR011007031,Naung Ku Lar,16.9875575,97.34165216
adm4,MMR011007032,Day Ba Rein,16.83166002,97.35409007
adm4,MMR011007033,Tha Yet Taw,16.84864501,97.35198025
adm4,MMR011007034,Aung Saing,16.82736378,97.40324976
adm4,MMR011007035,Taung Sun,16.8743255,97.34074766
adm4,MMR011007036,Oke Hpo Chaung,16.81860122,97.26091722
adm4,MMR011007037,Kyauk Tan,16.80578235,97.3956142
adm4,MMR011007038,Kyon Par,16.867348,97.39831502
adm4,MMR011007039,Gawt,16.88737,97.39517391
adm4,MMR011007040,Win Sein Ywar Thit,16.856584,97.42751443
adm4,MMR011007041,Win Sein Ah Lel,16.8547,97.3997285
adm4,MMR011007042,Du Yin Seik,16.9859705,97.42704655
adm4,MMR011007043,Htaung Hmu,16.93422977,97.43322694
adm4,MMR011007044,Sin Kyone,16.93554978,97.46173312
adm4,MMR011007045,Zay Ma Thwei (Upper),16.89669024,97.41547836
adm4,MMR011007046,Zay Ma Thwei (Lower),16.89175322,97.4580275
adm4,MMR011007047,Sa Khan Gyi,16.8584993,97.46378307
adm4,MMR011007048,Ah Nan Pin,16.79052598,97.46173154
adm4,MMR011007049,Kyet Tu Yway Thaung,16.79986465,97.49219866
adm4,MMR011007701,Urban,16.91293095,97.37070345
adm4,MMR011007702,Urban,17.05269541,97.30652599
adm4,MMR011007901,,17.103415,97.41535702
adm4,MMR011008001,Nyaung Kone Lay,16.6056195,97.36429321
adm4,MMR011008002,Pan Kone,16.71929,97.39819278
adm4,MMR011008003,Oke Ta Dar,16.65750301,97.43767248
adm4,MMR011008004,Da Rein,16.5723685,97.38439629
adm4,MMR011008005,Day Kin,16.552076,97.44415222
adm4,MMR011008006,Ka Mar Bi,16.62590745,97.41520834
adm4,MMR011008007,Ah Hauk,16.5836695,97.41526537
adm4,MMR011008008,Htan Pin Chaung Gyi,16.639138,97.33421044
adm4,MMR011008010,Tat Hmu Chaung,16.68942,97.33926196
adm4,MMR011008011,Kawt Htaw,16.5817585,97.45449667
adm4,MMR011008012,Kywe Chan,16.60383075,97.48091683
adm4,MMR011008013,Kawt Kayin,16.54522373,97.49668429
adm4,MMR011008014,Ka Daing,16.57256558,97.48465427
adm4,MMR011008015,Bant Bway Kone,16.62594504,97.4990366
adm4,MMR011008016,Tha Pyay Kone,16.5631635,97.35040771
adm4,MMR011008017,Hpa Lat,16.6805465,97.38929652
adm4,MMR011008018,Yin Nyein (North),16.776779,97.34088121
adm4,MMR011008019,Yin Nyein (South),16.775928,97.37846973
adm4,MMR011008020,Ywar Tan Shey,16.759376,97.37350353
adm4,MMR011008021,Hpyu Ba,16.742352,97.37114367
adm4,MMR011008022,Ka Tun,16.7301705,97.38495211
adm4,MMR011008023,Kyauk Yae Twin,16.7961275,97.40995758
adm4,MMR011008024,Inn Pyaung,16.773156,97.41586372
adm4,MMR011008025,Mya Lay Chaung,16.78417208,97.28244388
adm4,MMR011008026,Htan Pin Chaung Lay,16.756654,97.27775095
adm4,MMR011008027,Nyaung Kone Gyi,16.722783,97.26978505
adm4,MMR011008028,Kyon Haw,16.7297045,97.32530393
adm4,MMR011008029,Thea Kone,16.686657,97.28238282
adm4,MMR011008030,Ka Taik,16.7576295,97.43494099
adm4,MMR011008031,Ohn Ta Pin,16.6702645,97.54217245
adm4,MMR011008032,Sin Ywar,16.694217,97.53176896
adm4,MMR011008033,Wea Pa Tan,16.52744252,97.38413024
adm4,MMR011008034,Moke Ta Ma-Kywe Chan,16.612783,97.58651283
adm4,MMR011008035,Kyauk Sa Yit,16.6560035,97.55607009
adm4,MMR011008036,Let Pan Taw,16.64248741,97.57099793
adm4,MMR011008037,Oke Kan,16.56455517,97.52079307
adm4,MMR011008038,Hmaw Bi,16.675139,97.58537431
adm4,MMR011008039,Nat Hmaw,16.714323,97.56045651
adm4,MMR011008040,Thea Ein,16.76553118,97.52163081
adm4,MMR011008041,Thea Hpyu Kone,16.56722838,97.56402367
adm4,MMR011008042,Kawt Ka Daik,16.74794641,97.53891172
adm4,MMR011008043,Kyar Bo,16.554091,97.40644949
adm4,MMR011008044,Moke Ta Ma,16.55061355,97.58868225
adm4,MMR011008045,Nat Gyi Chaung,16.6063095,97.51635578
adm4,MMR011008046,Kyon Ka,16.65754234,97.4828516
adm4,MMR011008047,Ah Hlat,16.52431052,97.35788214
adm4,MMR011008048,Let Pan Kyun,16.64681312,97.60074265
adm4,MMR011008049,Kya Khat Ngu,16.6007585,97.54402873
adm4,MMR011008050,Ei Byit,16.70144125,97.54206274
adm4,MMR011008051,Tha Byu Chaung,16.80434279,97.35052853
adm4,MMR011008701,Urban,16.62178061,97.45718084
adm4,MMR011008702,Urban,16.697792,97.39768677
adm4,MMR011008800,,16.50852237,97.41889637
adm4,MMR011008901,,16.7033995,97.46614919
adm4,MMR011009001,Ah Baing,17.3053277,97.11239174
adm4,MMR011009002,Kyu Chaung,17.27640061,97.10687709
adm4,MMR011009003,Thone Gwa,17.5394265,96.93592627
adm4,MMR011009004,Win Kan,17.58913005,96.96216413
adm4,MMR011009005,Hle Lan Ku,17.373638,96.99304946
adm4,MMR011009006,In Ga Po,17.4473845,96.98121235
adm4,MMR011009007,Ka Daing Dut,17.4696145,97.03875063
adm4,MMR011009008,Kan Ni,17.477982,96.92178878
adm4,MMR011009009,Kha Ywea,17.59379153,96.89483182
adm4,MMR011009010,Moke Kha Mawt,17.55100827,96.8927023
adm4,MMR011009011,Kawt Htin,17.30325401,96.9751386
adm4,MMR011009012,Kawt Bein,17.29102401,97.07620202
adm4,MMR011009013,Kyaung Ywar,17.41170985,97.02439764
adm4,MMR011009014,Kyaik Ka Thar,17.34580208,96.90806189
adm4,MMR011009015,Kyaik Pi,17.27143745,96.97805897
adm4,MMR011009016,Kin Mun Chaung,17.4146635,97.09028256
adm4,MMR011009017,Ma Lawt Chaung,17.32771083,96.92583531
adm4,MMR011009018,Mar Lar Hpu,17.46696939,97.13827891
adm4,MMR011009019,Moke Kha Mu,17.327803,96.95248891
adm4,MMR011009020,Ma Yan Chaung Kwar Yi Ywar Thit,17.429775,96.9136732
adm4,MMR011009021,Kyun Taw,17.3375765,97.06602103
adm4,MMR011009022,Hnget Pyaw Taw,17.3626475,97.09596689
adm4,MMR011009025,Bo Yar Gyi,17.3444765,96.98041833
adm4,MMR011009026,Pyin Ka Doe Kone,17.455502,96.94564239
adm4,MMR011009027,Hpet Ka Leik,17.32014283,97.03697524
adm4,MMR011009028,Pi Ti,17.40626774,97.14712333
adm4,MMR011009029,Sit Taung,17.46315976,96.88796165
adm4,MMR011009030,Sut Pa Nu,17.3993789,96.90341605
adm4,MMR011009031,Kha Lun,17.3892485,96.94656924
adm4,MMR011009032,War Boe Chaung,17.53916759,97.04471713
adm4,MMR011009033,Kwin Ka Lay,17.362086,97.03260012
adm4,MMR011009034,Zee Pyaung,17.518508,96.97566756
adm4,MMR011009035,Moke Pa Lin,17.4426075,96.9017554
adm4,MMR011009701,Urban,17.31089729,97.01379461
adm4,MMR011009702,Urban,17.500337,96.89686948
adm4,MMR011010001,Hnin Pale,17.16071955,97.23136553
adm4,MMR011010002,Shwe Hlay,17.16664066,97.2699169
adm4,MMR011010003,Nyaung Pa Lin,17.1347704,97.25683641
adm4,MMR011010004,Leik Khone,17.11764136,97.24101752
adm4,MMR011010005,Ta Bet Swea,17.17490207,97.29960163
adm4,MMR011010006,Ah Naing Pun,17.19152693,97.2428421
adm4,MMR011010007,Mu Thin,17.12807161,97.22394392
adm4,MMR011010008,Zwe Ka Lar,17.15896042,97.17551246
adm4,MMR011010009,Zoke Thoke,17.16414285,97.15230958
adm4,MMR011010010,Zoke Ka Li,17.07861551,97.08642621
adm4,MMR011010011,Kawt Ka Dut,17.18498599,97.14991792
adm4,MMR011010012,Yun Da Lin Kone,17.17277777,97.19192765
adm4,MMR011010013,Taung Sun,17.21040202,97.15072867
adm4,MMR011010014,Pauk Taw,17.17350443,97.11391449
adm4,MMR011010015,Kin Ywar,17.20554126,97.10654104
adm4,MMR011010016,Taung Gyi,17.13197787,97.01680105
adm4,MMR011010017,Win Ka,17.1895485,97.04993477
adm4,MMR011010018,Ah Yet Thi Ma,17.23271236,97.00400478
adm4,MMR011010019,Ma Yan Kone,17.25035836,97.10473874
adm4,MMR011010020,Thein Ngu,17.2678205,97.04685047
adm4,MMR011010021,Thea Hpyu Chaung,17.27426009,97.15366639
adm4,MMR011010022,Ah Lu,17.2390025,97.15739122
adm4,MMR011010023,Win Pyan,17.26325601,97.18620501
adm4,MMR011010024,Kyauk Yae Twin,17.21157562,97.19229888
adm4,MMR011010025,Hpoe War Thein,17.31694605,97.14814849
adm4,MMR011010026,Gon Hnyin Nwe,17.323541,97.17248972
adm4,MMR011010027,Win Thaung,17.36879801,97.16155749
adm4,MMR011010028,Ka Di Pu,17.24089911,97.27373011
adm4,MMR011010029,Dauk Yat,17.2001665,97.2922719
adm4,MMR011010030,Shwe Yaung Pya,17.15250545,97.34846509
adm4,MMR011010031,Kya Khat Chaung,17.21909301,97.35625787
adm4,MMR011010032,Ta Nyin Kone,17.26373036,97.23868518
adm4,MMR011010033,Ka Zaing,17.27438407,97.2085016
adm4,MMR011010034,Yin Ohn,17.37884923,97.24928359
adm4,MMR011010035,Me Lan,17.37043792,97.22390361
adm4,MMR011010036,Me Lan Gaung,17.364618,97.31760529
adm4,MMR011010037,Ah Hone Wa,17.31273332,97.31622474
adm4,MMR011010038,Hpa Yar Seik,17.26649278,97.27193563
adm4,MMR011010039,Nat Gyi,17.44621793,97.21549803
adm4,MMR011010040,Me Na Than,17.4197553,97.30497772
adm4,MMR011010041,Me Pa Li,17.56431278,97.27172559
adm4,MMR011010042,Pi Ti,17.50062856,97.19600559
adm4,MMR011010043,Baw Naw Khee,17.63987155,97.3492644
adm4,MMR011010044,Ah Su Chaung,17.4962635,97.30401041
adm4,MMR011010045,Win Tar Pan,17.2493452,97.44682858
adm4,MMR011010046,Lay Kay,17.43292436,97.39637483
adm4,MMR011010047,Kyoe Waing,17.4535846,97.41594177
adm4,MMR011010048,Paing Da Wei,17.31273382,97.21313651
adm4,MMR011010049,Kyar Kwin,17.33577673,97.21954195
adm4,MMR011010050,Kyauk Lone Gyi,17.40270179,97.20135821
adm4,MMR011010051,Sin Inn,17.23674562,97.12827833
adm4,MMR011010701,Urban,17.22420288,97.23949642
adm4,MMR012001001,Maung Ni Pyin,20.20330673,92.84016027
adm4,MMR012001002,Thin Pone Tan,20.23641922,92.84146901
adm4,MMR012001003,Chaung Nwe,20.19707049,92.9015756
adm4,MMR012001004,Kyet Taw Pyin,20.25314057,92.8013755
adm4,MMR012001005,Aung Daing,20.23165047,92.80368938
adm4,MMR012001006,Gant Gaw Kyun,20.20011936,92.87658399
adm4,MMR012001007,Kyay Taw,20.17871114,92.90670213
adm4,MMR012001008,Ywar Thit Kay,20.20362647,92.86110701
adm4,MMR012001009,Nar Yi Kan,20.22090245,92.84666051
adm4,MMR012001010,Say Tha Mar,20.20005796,92.78608455
adm4,MMR012001011,Zaw Pu Gyar,20.20831683,92.81347547
adm4,MMR012001012,Kha Tin Paik,20.24793614,92.82378596
adm4,MMR012001013,Kywi Te,20.26812615,92.83945723
adm4,MMR012001014,Thein Tan,20.22234382,92.8673967
adm4,MMR012001015,Kyar Ma Thauk,20.24504245,92.86108829
adm4,MMR012001016,Nyo Yaung Chaung,20.24708481,92.91475739
adm4,MMR012001017,Chi Laing Hpin,20.27329553,92.89821832
adm4,MMR012001018,Ah Myint Kyun,20.29444635,92.87998791
adm4,MMR012001019,Par Da Leik,20.2865764,92.86440054
adm4,MMR012001020,Myit Nar,20.220949,92.90755678
adm4,MMR012001021,Nga/Tauk Tet,20.2647624,92.8754279
adm4,MMR012001022,Taw Kan,20.23523832,92.87693919
adm4,MMR012001023,War Bo,20.23870449,92.89590335
adm4,MMR012001024,U Yin Thar,20.17259899,92.85298914
adm4,MMR012001025,Khaung Doke Kar,20.18462508,92.80655467
adm4,MMR012001026,Thin Ga Net,20.17500286,92.87923542
adm4,MMR012001027,Bu May,20.15667467,92.83388829
adm4,MMR012001701,Urban,20.14146794,92.88781205
adm4,MMR012002001,Ah Htet Thin Pone Tan,20.82404033,92.75143914
adm4,MMR012002002,Hpar Pway,20.62878747,92.83472712
adm4,MMR012002003,Aw Ra Ma,20.61003025,92.84770977
adm4,MMR012002004,Sin Thi Pein Hne Taw,20.584531,92.84787968
adm4,MMR012002005,Thet Kyaing Taung,20.52841042,92.86741179
adm4,MMR012002006,U Yin Thar,20.56304411,92.91658568
adm4,MMR012002007,Dat Pa,20.51411215,92.90210962
adm4,MMR012002008,Pyaing Taung,20.4621673,92.85507738
adm4,MMR012002009,Poe Shee Pyin,20.46958798,92.87778718
adm4,MMR012002010,Ya Hat Taung,20.47752355,92.91128569
adm4,MMR012002011,Gant Gar,20.45425622,92.92932085
adm4,MMR012002012,Kyet Sin Ta Lin,20.44209242,92.90815173
adm4,MMR012002013,Zay Di Pyin,20.42039476,92.89700804
adm4,MMR012002014,Taw Hpyar Kan Chaung,20.42708869,92.88278489
adm4,MMR012002015,Kyauk Pyin Seik,20.41745557,92.87287118
adm4,MMR012002016,Kan Bu,20.39386321,92.89902378
adm4,MMR012002017,Doe Tan,20.4063208,92.92800339
adm4,MMR012002018,Pauk Taw Pyin,20.42252901,92.93288662
adm4,MMR012002019,Pein Hne Taw,20.40699765,92.95037434
adm4,MMR012002020,Nat Taung,20.41974509,92.98859297
adm4,MMR012002021,Kan U,20.42368319,92.97044579
adm4,MMR012002022,Kha Mway Kyein Chaung,20.46455622,92.99232215
adm4,MMR012002023,Gant Gar Gyi,20.45635639,92.96564915
adm4,MMR012002024,Htaung Laung Pun,20.48041388,92.93651612
adm4,MMR012002025,Hpaung Seik,20.49695301,92.9322494
adm4,MMR012002026,Myo,20.51857791,92.93469275
adm4,MMR012002027,Hmo Hin Taw,20.55023581,92.97419201
adm4,MMR012002028,Yoe Ta Yoke,20.55965565,92.9542646
adm4,MMR012002029,Shin Taw (Daing Net),20.57496769,92.93709332
adm4,MMR012002030,Thea Taw,20.59384668,92.92344078
adm4,MMR012002031,Ga Nan Taung,20.60441871,92.92140711
adm4,MMR012002032,Ah Htet Myat Hle,20.58884131,92.89533544
